Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.25-53-50579-17,192.168.10.25,50579,192.168.10.3,53,17,4/7/2017 4:28,61092,2,2,160,416,80,80,80,0,208,208,208,0,9428.403064,65.47502128,20364,35266.28649,61086,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,32.73751064,32.73751064,80,208,131.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,164,80,208,64,0,0,0,0,0,0,2,160,2,416,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-54.192.37.39-49628-443-6,192.168.10.19,49628,54.192.37.39,443,6,5/7/2017 1:32,116481031,22,18,712,4313,332,0,32.36363636,84.33354722,1448,0,239.6111111,480.1925029,43.14007145,0.343403554,2986693.103,4527091.952,10000000,3,116000000,5546715.762,4935107.161,10000000,3,112000000,6567843.882,4856380.437,10000000,48,0,0,0,0,712,584,0.188871955,0.154531599,0,1448,122.5609756,335.7794699,112747.8524,0,0,0,1,0,0,0,0,0,125.625,32.36363636,239.6111111,712,0,0,0,0,0,0,22,712,18,4313,29200,126,4,32,135871.7273,347869.2737,1184737,30836,10000000,5688.199597,10000000,9998155,BENIGN
172.16.0.1-192.168.10.50-39254-80-6,172.16.0.1,39254,192.168.10.50,80,6,5/7/2017 10:53,974,2,0,0,0,0,0,0,0,0,0,0,0,0,2053.38809,974,0,974,974,974,974,0,974,974,0,0,0,0,0,0,0,0,0,64,0,2053.38809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.9-10385-8080-6,172.16.0.1,10385,192.168.10.9,8080,6,7/7/2017 4:38,9729963,3,0,0,0,0,0,0,0,0,0,0,0,0,0.308325941,4864981.5,897942.8806,5499923,4230040,9729963,4864981.5,897942.8806,5499923,4230040,0,0,0,0,0,0,0,0,0,92,0,0.308325941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,4230040,0,4230040,4230040,5499923,0,5499923,5499923,BENIGN
192.168.10.17-91.189.89.198-123-123-17,192.168.10.17,123,91.189.89.198,123,17,3/7/2017 1:00,94139,1,1,48,48,48,48,48,0,48,48,48,0,1019.76864,21.24518,94139,0,94139,94139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.62259,10.62259,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-72.21.215.147-59472-443-6,192.168.10.25,59472,72.21.215.147,443,6,4/7/2017 2:33,255535,14,10,869,3236,389,0,62.07142857,119.798847,1460,0,323.6,602.0262453,16064.33561,93.92059796,11110.21739,19408.52294,51012,1,255535,19656.53846,23555.76868,53736,1,184313,20479.22222,30449.05041,75553,2,0,0,0,0,304,208,54.78701548,39.13358248,0,1460,164.2,401.847919,161481.75,0,0,0,1,0,0,0,0,0,171.0416667,62.07142857,323.6,304,0,0,0,0,0,0,14,869,10,3236,65535,32753,6,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-17899-17,192.168.10.19,17899,192.168.10.3,53,17,5/7/2017 2:41,265,2,2,62,148,31,31,31,0,74,74,74,0,792452.8302,15094.33962,88.33333333,110.3871973,213,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,80,80,7547.169811,7547.169811,31,74,48.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,60.25,31,74,80,0,0,0,0,0,0,2,62,2,148,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-72.5.205.34-35506-443-6,192.168.10.12,35506,72.5.205.34,443,6,6/7/2017 3:06,26732,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,1608.55903,112.2250486,13366,18900.96426,26731,1,26732,13366,18900.96426,26731,1,0,0,0,0,0,0,0,0,0,60,0,112.2250486,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,245,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-54.192.37.254-64477-443-6,192.168.10.25,64477,54.192.37.254,443,6,4/7/2017 4:59,374519,19,43,871,60219,389,0,45.84210526,105.6873077,2896,0,1400.44186,548.9821015,163115.89,165.5456733,6139.655738,16243.22002,87809,3,374519,20806.61111,25336.48607,87809,3,252953,6022.690476,20013.81007,105026,50,0,0,0,0,620,1384,50.73173858,114.8139347,0,2896,969.6825397,782.8226806,612811.3492,0,0,0,1,0,0,0,0,2,985.3225806,45.84210526,1400.44186,620,0,0,0,0,0,0,19,871,43,60219,65535,122,6,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-72.30.3.43-23537-443-6,192.168.10.9,23537,72.30.3.43,443,6,5/7/2017 4:48,15328331,8,9,773,4205,433,0,96.625,153.491682,1871,0,467.2222222,711.8575661,324.7581227,1.10905747,958020.6875,2737198.862,9996906,3,10100000,1442151.429,3772310.679,9996906,1834,15300000,1912936.5,3747202.818,10000000,3,0,0,0,0,172,204,0.521909398,0.587148072,0,1871,276.5555556,535.8618371,287147.9085,0,0,0,1,0,0,0,0,1,292.8235294,96.625,467.2222222,172,0,0,0,0,0,0,8,773,9,4205,8192,33,7,20,61480.5,51864.16108,98154,24807,7602683.5,3385941.931,9996906,5208461,BENIGN
172.217.11.6-192.168.10.9-443-2071-6,192.168.10.9,2071,172.217.11.6,443,6,4/7/2017 9:17,109673073,51,74,7536,16939,1752,0,147.7647059,318.7639621,1430,0,228.9054054,464.9338197,223.1632554,1.139751049,884460.2661,5957634.885,58100000,1,110000000,2193461.46,9300183.903,58200000,88,109000000,1499103.11,7733912.201,58200000,1,0,0,0,0,1032,1492,0.465018428,0.674732621,0,1752,194.2460317,410.8261664,168778.139,0,0,0,1,0,0,0,0,1,195.8,147.7647059,228.9054054,1032,0,0,0,0,0,0,51,7536,74,16939,8192,653,30,20,363937.5,32787.93083,405263,325022,27000000,22700000,58100000,9676958,BENIGN
151.101.0.166-192.168.10.12-443-53176-6,192.168.10.12,53176,151.101.0.166,443,6,3/7/2017 10:03,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.84.145.248-49986-443-6,192.168.10.5,49986,52.84.145.248,443,6,7/7/2017 9:39,5517665,8,6,390,3716,209,0,48.75,77.1357801,1460,0,619.3333333,679.9090135,744.1553628,2.537305183,424435.7692,1493694.04,5395518,5,5517665,788237.8571,2031763.566,5395518,5,52745,10549,13257.44557,27450,48,0,0,0,0,172,132,1.449888676,1.087416507,0,1460,273.7333333,503.5259203,253538.3524,0,0,0,1,0,0,0,0,0,293.2857143,48.75,619.3333333,172,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,122142,0,122142,122142,5395518,0,5395518,5395518,BENIGN
192.168.10.8-192.225.158.3-2428-443-6,192.168.10.8,2428,192.225.158.3,443,6,6/7/2017 4:49,5376937,8,6,438,3748,257,0,54.75,91.84575579,1448,0,624.6666667,667.9217519,778.5101443,2.603712857,413610.5385,1338009.77,4862545,4,5376937,768133.8571,1807975.697,4862545,4,232180,46436,62489.96387,125293,48,0,0,0,0,172,200,1.487835918,1.115876939,0,1448,279.0666667,499.0494488,249050.3524,0,0,0,1,0,0,0,0,0,299,54.75,624.6666667,172,0,0,0,0,0,0,8,438,6,3748,8192,61,7,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-33386-80-6,172.16.0.1,33386,192.168.10.50,80,6,5/7/2017 10:53,99960636,7,5,320,11595,320,0,45.71428571,120.9486314,10136,0,2319,4414.366206,119.1969207,0.120047255,9087330.545,30100000,99800000,1,99800000,16600000,40700000,99800000,1,146451,36612.75,66499.39274,136115,84,0,0,0,0,232,168,0.070027566,0.05001969,0,10136,916.5384615,2799.064803,7834763.769,0,0,0,0,1,0,0,0,0,992.9166667,45.71428571,2319,232,0,0,0,0,0,0,7,320,5,11595,274,235,1,32,1002,0,1002,1002,99800000,0,99800000,99800000,DoS Hulk
192.168.10.51-192.229.163.25-38780-443-6,192.168.10.51,38780,192.229.163.25,443,6,6/7/2017 9:21,5495277,9,6,710,5749,517,0,78.88888889,172.6567726,2896,0,958.1666667,1130.146259,1175.372961,2.729616724,392519.7857,1435108.162,5378452,7,5495277,686909.625,1895792.505,5378452,48,54444,10888.8,13759.28954,27768,32,0,0,0,0,296,200,1.637770034,1.091846689,0,2896,403.6875,799.238364,638781.9625,0,0,0,1,0,0,0,0,0,430.6,78.88888889,958.1666667,296,0,0,0,0,0,0,9,710,6,5749,29200,287,3,32,116777,0,116777,116777,5378452,0,5378452,5378452,BENIGN
172.16.0.1-192.168.10.50-54462-80-6,172.16.0.1,54462,192.168.10.50,80,6,5/7/2017 10:49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
192.168.10.25-23.194.109.232-64328-443-6,192.168.10.25,64328,23.194.109.232,443,6,3/7/2017 4:44,405130,13,7,980,4369,469,0,75.38461538,142.4462112,1448,0,624.1428571,675.4774678,13203.16935,49.36686989,21322.63158,62666.63077,275363,0,405130,33760.83333,77323.01093,275485,0,370304,61717.33333,124062.8701,313437,72,0,0,0,0,428,232,32.08846543,17.27840446,0,1448,254.7142857,470.0744774,220970.0143,0,0,0,1,0,0,0,0,0,267.45,75.38461538,624.1428571,428,0,0,0,0,0,0,13,980,7,4369,65535,1006,6,32,0,0,0,0,0,0,0,0,BENIGN
162.208.20.178-192.168.10.5-443-50810-6,162.208.20.178,443,192.168.10.5,50810,6,3/7/2017 9:30,67,1,1,6,6,6,6,6,0,6,6,6,0,179104.4776,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14925.37313,14925.37313,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-56604-80-6,172.16.0.1,56604,192.168.10.50,80,6,5/7/2017 10:52,98684907,5,5,390,11595,378,0,78,167.731929,8688,0,2319,3776.347044,121.4471429,0.101332618,11000000,32900000,98600000,28,98600000,24700000,49300000,98600000,1004,98700000,24700000,49300000,98600000,190,0,0,0,0,144,168,0.050666309,0.050666309,0,8688,1090.090909,2664.652039,7100370.491,1,0,0,0,0,0,0,0,1,1199.1,78,2319,144,0,0,0,0,0,0,5,390,5,11595,0,235,2,20,11005,0,11005,11005,98600000,0,98600000,98600000,DoS Hulk
192.168.10.3-192.168.10.17-53-43653-17,192.168.10.17,43653,192.168.10.3,53,17,5/7/2017 1:54,31474,2,2,62,94,31,31,31,0,47,47,47,0,4956.472009,127.0890259,10491.33333,18166.32622,31468,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,63.54451293,63.54451293,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.19-53-40743-17,192.168.10.19,40743,192.168.10.3,53,17,7/7/2017 10:34,250,2,2,72,270,36,36,36,0,135,135,135,0,1368000,16000,83.33333333,62.06716792,155,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,40,40,8000,8000,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36,135,40,0,0,0,0,0,0,2,72,2,270,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.217.12.134-192.168.10.9-443-5073-6,192.168.10.9,5073,172.217.12.134,443,6,4/7/2017 12:47,14097748,11,11,489,4259,195,0,44.45454545,72.76587612,1430,0,387.1818182,581.8551054,336.7913797,1.560532931,671321.3333,2973827.951,13600000,4,14100000,1409774.8,4301021.241,13600000,246,411724,41172.4,55244.83553,168416,4,0,0,0,0,244,232,0.780266465,0.780266465,0,1430,206.4347826,433.2276145,187686.166,0,0,0,1,0,0,0,0,1,215.8181818,44.45454545,387.1818182,244,0,0,0,0,0,0,11,489,11,4259,8192,351,4,20,448589,0,448589,448589,13600000,0,13600000,13600000,BENIGN
192.168.10.3-192.168.10.50-53-24694-17,192.168.10.50,24694,192.168.10.3,53,17,4/7/2017 9:59,266,2,2,46,46,23,23,23,0,23,23,23,0,345864.6617,15037.59398,88.66666667,112.4470246,216,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,40,40,7518.796992,7518.796992,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-52522-80-6,172.16.0.1,52522,192.168.10.50,80,6,5/7/2017 10:48,84590181,9,5,304,11595,304,0,33.77777778,101.3333333,7251,0,2319,3007.146322,140.6664445,0.165503843,6506937,23400000,84400000,1,84500000,10600000,29900000,84400000,1,143533,35883.25,68270.29979,138231,51,0,0,0,0,296,168,0.106395327,0.059108515,0,7251,793.2666667,1958.750639,3836704.067,0,0,0,0,1,0,0,0,0,849.9285714,33.77777778,2319,296,0,0,0,0,0,0,9,304,5,11595,251,235,1,32,990,0,990,990,84400000,0,84400000,84400000,DoS Hulk
192.168.10.3-192.168.10.15-53-63519-17,192.168.10.15,63519,192.168.10.3,53,17,5/7/2017 10:16,184,2,2,164,260,82,82,82,0,130,130,130,0,2304347.826,21739.13043,61.33333333,66.0176744,133,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,10869.56522,10869.56522,82,130,101.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,126.5,82,130,64,0,0,0,0,0,0,2,164,2,260,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-36894-5030-6,172.16.0.1,36894,192.168.10.50,5030,6,7/7/2017 2:53,48,1,1,2,6,2,2,2,0,6,6,6,0,166666.6667,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,6/7/2017 1:33,117415466,134,0,0,0,0,0,0,0,0,0,0,0,0,1.141246588,882823.0526,2721113.387,14700000,0,117000000,882823.0526,2721113.387,14700000,0,0,0,0,0,0,0,0,0,0,0,0,1.141246588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,-1,-1,0,0,4466128,5269391.573,14600000,80,10100000,3243362.979,14700000,6201235,BENIGN
192.168.10.5-69.166.1.10-50254-443-6,192.168.10.5,50254,69.166.1.10,443,6,4/7/2017 9:43,3697707,14,12,2359,7706,548,0,168.5,232.1994335,1460,0,642.1666667,572.2635809,2721.957148,7.031384585,147908.28,404838.0617,1878507,3,1819197,139938.2308,244271.3795,849252,118,3667969,333451.7273,635448.6146,1999245,3,0,0,0,0,292,252,3.786130161,3.245254424,0,1460,372.7777778,476.2544838,226818.3333,0,0,0,1,0,0,0,0,0,387.1153846,168.5,642.1666667,292,0,0,0,0,0,0,14,2359,12,7706,8192,34,6,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-192.168.10.50-53423-22-6,192.168.10.50,22,192.168.10.5,53423,6,6/7/2017 12:48,89,1,2,6,12,6,6,6,0,6,6,6,0,202247.191,33707.86517,44.5,6.363961031,49,40,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,11235.95506,22471.91011,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-47339-1076-6,172.16.0.1,47339,192.168.10.50,1076,6,7/7/2017 3:23,74,1,1,2,6,2,2,2,0,6,6,6,0,108108.1081,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
192.168.10.1-192.168.10.3-53-62318-17,192.168.10.3,62318,192.168.10.1,53,17,6/7/2017 10:48,60724284,2,2,85,148,44,41,42.5,2.121320344,91,57,74,24.04163056,3.837015188,0.065871505,20200000,34100000,59600000,197237,59800000,59800000,0,59800000,59800000,60500000,60500000,0,60500000,60500000,0,0,0,0,64,40,0.032935753,0.032935753,41,91,55.4,20.83986564,434.3,0,0,0,0,0,0,0,0,1,69.25,42.5,74,64,0,0,0,0,0,0,2,85,2,148,-1,-1,1,32,197237,0,197237,197237,59600000,0,59600000,59600000,BENIGN
172.16.0.1-192.168.10.50-48332-80-6,172.16.0.1,48332,192.168.10.50,80,6,5/7/2017 11:00,11008,3,1,18,0,6,6,6,0,0,0,0,0,1635.174419,363.372093,3669.333333,5521.786879,10028,83,11008,5504,6397.902156,10028,980,0,0,0,0,0,0,0,0,0,60,32,272.5290698,90.84302326,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6,6,0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-29291-80-6,172.16.0.1,29291,192.168.10.50,80,6,7/7/2017 4:07,6509541,4,0,24,0,6,6,6,0,0,0,0,0,3.686895896,0.614482649,2169847,3757588.102,6508736,233,6509541,2169847,3757588.102,6508736,233,0,0,0,0,0,0,0,0,0,80,0,0.614482649,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,805,0,805,805,6508736,0,6508736,6508736,DDoS
192.168.10.3-192.168.10.8-53-49574-17,192.168.10.8,49574,192.168.10.3,53,17,3/7/2017 2:17,30925,2,2,76,108,38,38,38,0,54,54,54,0,5949.878739,129.34519,10308.33333,17849.36095,30919,2,4,4,0,4,4,2,2,0,2,2,0,0,0,0,40,40,64.67259499,64.67259499,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.15.4.18-56249-80-6,192.168.10.5,56249,23.15.4.18,80,6,4/7/2017 11:27,5428977,3,1,0,0,0,0,0,0,0,0,0,0,0,0.73678706,1809659,3121257.172,5413766,130,5428977,2714488.5,3817354.849,5413766,15211,0,0,0,0,0,0,0,0,0,72,32,0.552590295,0.184196765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.52.152.146-59055-443-6,192.168.10.5,59055,23.52.152.146,443,6,4/7/2017 3:19,117172152,35,37,1691,38291,446,0,48.31428571,128.6300604,3054,0,1034.891892,932.861541,341.2244234,0.614480478,1650312,3663929.684,10000000,16,117000000,3446239.765,4717108.863,10000000,48,111000000,3069970.417,4682607.843,10100000,48,0,0,0,0,712,884,0.298705788,0.31577469,0,3054,547.6986301,830.8422381,690298.8246,0,0,0,1,0,0,0,0,1,555.3055556,48.31428571,1034.891892,712,0,0,0,0,0,0,35,1691,37,38291,8192,1047,17,20,127175.5833,358365.8546,1265140,23650,9637166.417,1261905.432,10000000,5630103,BENIGN
192.168.10.255-192.168.10.3-137-137-17,192.168.10.3,137,192.168.10.255,137,17,4/7/2017 12:20,19169685,78,0,3900,0,50,50,50,0,0,0,0,0,203.4462225,4.06892445,248956.9481,1824629.8,16000000,1,19200000,248956.9481,1824629.8,16000000,1,0,0,0,0,0,0,0,0,0,2912,0,4.06892445,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.64102564,50,0,2912,0,0,0,0,0,0,78,3900,0,0,-1,-1,77,32,1580269,0,1580269,1580269,16000000,0,16000000,16000000,BENIGN
192.168.10.8-93.184.215.13-54817-80-6,93.184.215.13,80,192.168.10.8,54817,6,3/7/2017 2:15,59,1,1,6,6,6,6,6,0,6,6,6,0,203389.8305,33898.30508,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,65535,16425,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-49272-17,192.168.10.9,49272,192.168.10.3,53,17,5/7/2017 1:59,300,2,2,76,154,38,38,38,0,77,77,77,0,766666.6667,13333.33333,100,172.3397807,299,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,64,64,6666.666667,6666.666667,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67,38,77,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-28637-80-6,172.16.0.1,28637,192.168.10.50,80,6,7/7/2017 4:06,7169119,4,0,24,0,6,6,6,0,0,0,0,0,3.347691676,0.557948613,2389706.333,4138487.433,7168420,327,7169119,2389706.333,4138487.433,7168420,327,0,0,0,0,0,0,0,0,0,80,0,0.557948613,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,699,0,699,699,7168420,0,7168420,7168420,DDoS
172.16.0.1-192.168.10.50-52497-80-6,172.16.0.1,52497,192.168.10.50,80,6,7/7/2017 4:07,84890546,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,137.4593585,0.164918247,6530042,22900000,82800000,1,84800000,10600000,29200000,82800000,1,61769,15442.25,28978.43548,58871,6,0,0,0,0,192,112,0.106018873,0.058899374,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2005286,0,2005286,2005286,82800000,0,82800000,82800000,DDoS
172.217.7.2-192.168.10.16-443-43200-6,192.168.10.16,43200,172.217.7.2,443,6,6/7/2017 11:23,449054,12,8,510,4439,206,0,42.5,75.54107853,1418,0,554.875,662.608576,11020.94626,44.53807337,23634.42105,54928.03955,235832,1,449054,40823.09091,68290.07015,235832,1,144552,20650.28571,38981.33227,101613,1,0,0,0,0,392,264,26.72284402,17.81522935,0,1418,235.6666667,471.9413452,222728.6333,0,0,0,1,0,0,0,0,0,247.45,42.5,554.875,392,0,0,0,0,0,0,12,510,8,4439,29200,340,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-23.64.171.27-57934-80-6,192.168.10.12,57934,23.64.171.27,80,6,5/7/2017 9:57,40116267,7,7,434,1774,434,0,62,164.0365813,1774,0,253.4285714,670.5089751,55.04001656,0.348985612,3085866.692,4755655.292,10200000,36,30600000,5093707,5507043.651,10200000,114,40100000,6676520.667,5122143.449,10200000,57202,0,0,0,0,232,232,0.174492806,0.174492806,0,1774,147.2,463.7128422,215029.6,0,0,0,1,0,0,0,0,1,157.7142857,62,253.4285714,232,0,0,0,0,0,0,7,434,7,1774,29200,939,1,32,105140.3333,83368.56754,201406,56912,10100000,92655.42864,10200000,10000000,BENIGN
192.168.10.12-72.21.91.29-35044-80-6,192.168.10.12,35044,72.21.91.29,80,6,4/7/2017 3:20,115923412,18,15,878,1592,439,0,48.77777778,141.9641859,796,0,106.1333333,280.0851571,21.30717132,0.28467071,3622606.625,4857647.112,10200000,27,116000000,6819024.235,4782284.616,10200000,1024,113000000,8080508.286,4251432.292,10200000,1705,0,0,0,0,584,488,0.155274933,0.129395777,0,796,72.64705882,211.2901039,44643.50802,0,0,0,1,0,0,0,0,0,74.84848485,48.77777778,106.1333333,584,0,0,0,0,0,0,18,878,15,1592,29200,287,2,32,89565.54545,218567.1205,748570,23499,10200000,61859.84132,10200000,10000000,BENIGN
192.168.10.3-192.168.10.16-53-42659-17,192.168.10.16,42659,192.168.10.3,53,17,3/7/2017 11:51,351,2,2,72,246,36,36,36,0,123,123,123,0,905982.906,11396.0114,117,161.1458966,301,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,40,40,5698.005698,5698.005698,36,123,70.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,88.5,36,123,40,0,0,0,0,0,0,2,72,2,246,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-15530-17,192.168.10.12,15530,192.168.10.3,53,17,5/7/2017 9:16,30901,2,2,76,356,38,38,38,0,178,178,178,0,13980.13009,129.445649,10300.33333,17837.23659,30897,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,64.7228245,64.7228245,38,178,94,76.68115805,5880,0,0,0,0,0,0,0,0,1,117.5,38,178,40,0,0,0,0,0,0,2,76,2,356,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
